project;month;test_gap_assessment;risk_score;score_LEN;score_COM;score_CLI;score_COC;score_ANF;score_UNF;score_ACF;score_UCF;score_RCF;score_RNF;score_CHF;score_CEN
subject 6;2023-01;safe;0,238929471;0,053061224;0,03030303;0,008264463;0;0;0;0;0;0;0;0;0,069518145
subject 6;2023-01;safe;0,4082464;0,036734694;0,03030303;0,017906336;0;0;0;0;0;0;0;0;0,152698002
subject 6;2023-01;safe;0,216638724;0,028571429;0,03030303;0,011019284;0;0;0;0;0;0;0;0;0,067862849
subject 6;2023-01;safe;0,137367099;0,028571429;0,03030303;0,013774105;0;0;0;0;0;0;0;0;0,025472215
subject 6;2023-01;safe;0,422572902;0,073469388;0,121212121;0,004132231;0;0;0,142857143;0;0;0;0;0;0,038384894
subject 6;2023-01;safe;0,489610627;0,110204082;0,151515152;0,004132231;0;0;0,142857143;0;0;0;0;0;0,038384894
subject 6;2023-01;safe;0,8942882;0,212244898;0,303030303;0,008264463;0;0;0,285714286;0;0;0;0;0;0,038384894
subject 6;2023-01;safe;0,354003581;0,016326531;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,149554779
subject 6;2023-01;safe;0,186481242;0,053061224;0,03030303;0,038567493;0;0;0;0;0;0;0;0;0,012991
subject 6;2023-01;safe;-0,836411367;0,065306122;0,03030303;0,015151515;0;0;0;0;0;0;0,037037037;1;0,037356743
subject 6;2023-01;safe;-0,799448183;0,048979592;0,03030303;0,006887052;0;0;0;0;0;0;0;1;0,053747545
subject 6;2023-01;safe;0,292140523;0,073469388;0,121212121;0,027548209;0;0;0;0;0;0;0;0;0,021181298
subject 6;2023-01;safe;0,442048176;0,093877551;0,121212121;0,041322314;0;0;0;0;0;0;0;0;0,072156938
subject 6;2023-01;safe;0,226291921;0,012244898;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,087739765
subject 6;2023-01;safe;0,26883985;0,024489796;0,060606061;0,004132231;0;0;0;0;0;0;0;0;0,087739765
subject 6;2023-01;safe;0,133230174;0,016326531;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,039168075
subject 6;2023-01;safe;0,133230174;0,016326531;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,039168075
subject 6;2023-01;safe;0,133230174;0,016326531;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,039168075
subject 6;2023-01;safe;0,133230174;0,016326531;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,039168075
subject 6;2023-01;safe;0,129148541;0,012244898;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,039168075
subject 6;2023-01;safe;0,240931775;0,024489796;0,03030303;0,006887052;0;0;0;0;0;0;0;0;0,086182422
subject 6;2023-01;safe;0,204968468;0,036734694;0,090909091;0,004132231;0;0;0;0;0;0;0;0;0,03453011
subject 6;2023-01;safe;0,103914581;0,020408163;0,03030303;0,012396694;0;0;0;0;0;0;0;0;0,014205
subject 6;2023-01;safe;0,083304023;0,016326531;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,014205
subject 6;2023-01;safe;0,309290389;0,044897959;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,112912468
subject 6;2023-01;safe;0,366009905;0,069387755;0,242424242;0,012396694;0;0;0;0;0;0;0;0;0,014702259
subject 6;2023-01;safe;0,339183297;0,057142857;0,060606061;0,004132231;0;0;0,142857143;0;0;0;0;0;0,035156387
subject 6;2023-01;safe;2,171938638;0,065306122;0,090909091;0,004132231;0;0;0;0;1;0;0,037037037;0;0,022247999
subject 6;2023-01;safe;0,424376683;0,024489796;0,03030303;0,006887052;0;0;0;0;0;0;0;0;0,177904876
subject 6;2023-01;safe;0,102860076;0;0;0,008264463;0,033333333;0;0;0;0;0;0;0;0,009832242
subject 6;2023-01;safe;0,343749014;0,085714286;0,090909091;0,004132231;0;0;0;0;0;0;0;0;0,079430587
subject 6;2023-01;safe;0,743610719;0,220408163;0,272727273;0,004132231;0;0;0,142857143;0;0;0;0;0;0,049676839
subject 6;2023-01;safe;0,137610491;0,028571429;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,035235785
subject 6;2023-01;safe;0,351446472;0,040816327;0,060606061;0,008264463;0;0;0;0;0;0;0;0;0,11674758
subject 6;2023-01;safe;0,381648305;0,048979592;0,090909091;0,004132231;0;0;0;0;0;0;0;0;0,11674758
subject 6;2023-01;safe;0,369403407;0,036734694;0,090909091;0,004132231;0;0;0;0;0;0;0;0;0,11674758
subject 6;2023-01;safe;0,347263642;0,044897959;0,060606061;0,004132231;0;0;0;0;0;0;0;0;0,11674758
subject 6;2023-01;safe;0,538065913;0,097959184;0,181818182;0,012396694;0;0;0;0;0;0;0;0;0,11674758
subject 6;2023-01;safe;0,493685186;0,12244898;0,121212121;0,008264463;0;0;0;0;0;0;0;0;0,11674758
subject 6;2023-01;safe;0,339100377;0,036734694;0,060606061;0,004132231;0;0;0;0;0;0;0;0;0,11674758
subject 6;2023-01;safe;0,532668713;0,057142857;0,090909091;0,004132231;0;0;0,142857143;0;0;0;0;0;0,11674758
subject 6;2023-01;safe;0,463280958;0,130612245;0,090909091;0,004132231;0;0;0;0;0;0;0;0;0,11674758
subject 6;2023-01;safe;0,723268589;0,126530612;0,212121212;0,004132231;0;0;0,142857143;0;0;0;0;0;0,11674758
subject 6;2023-01;safe;0,158906664;0,053061224;0,090909091;0,008264463;0;0;0;0;0;0;0,037037037;0;0,01772223
subject 6;2023-01;safe;0,133572922;0,012244898;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,041380265
subject 6;2023-01;safe;0,509442802;0,016326531;0,03030303;0,004132231;0;0;0;0;0;0;0;0;0,227274389
subject 6;2023-01;safe;0,126735783;0;0;0,008264463;0,033333333;0;0;0;0;0;0;0;0,021770095
subject 6;2023-01;safe;0,232507308;0,044897959;0,121212121;0,012396694;0;0;0;0;0;0;0;0;0,020801919
subject 6;2023-01;safe;0,111852134;0;0;0,008264463;0,033333333;0;0;0;0;0;0;2,401E-05;0,014340276
subject 6;2023-01;safe;0,533441359;0,142857143;0,242424242;0,008264463;0;0;0;0;0;0;0;0;0,065815524
subject 6;2023-01;safe;3,412004354;0,224489796;0,333333333;0,004132231;0;0;0,714285714;0;1;0;0;0;0,065815524
subject 6;2023-01;safe;0,521320147;0,057142857;0,03030303;0,008264463;0;0;0,285714286;0;0;0;0;0;0,065815524
subject 6;2023-01;safe;0,177946298;0,044897959;0,03030303;0,013774105;0;0;0;0;0;0;0;0;0,03759855
subject 6;2023-01;safe;0,190292394;0,048979592;0,03030303;0,017906336;0;0;0;0;0;0;0;0;0,03759855
subject 6;2023-01;safe;0,177946298;0,044897959;0,03030303;0,013774105;0;0;0;0;0;0;0;0;0,03759855
subject 6;2023-01;safe;0,125916217;0,028571429;0,03030303;0,013774105;0;0;0;0;0;0;0;0;0,019746774
subject 6;2023-01;safe;0,329660144;0,102040816;0,060606061;0,017906336;0;0;0;0;0;0;0;0;0,065600297
subject 6;2023-01;safe;0,176026792;0,048979592;0,03030303;0,037190083;0;0;0;0;0;0;0;0;0,011182002
subject 6;2023-01;safe;0,127969222;0,036734694;0,060606061;0,004132231;0;0;0;0;0;0;0;0;0,011182002
subject 6;2023-04;safe;0,651002558;0,137931034;0,5;0,140625;-0,166666667;0;0;0;0;0;0;0,098344962;0,081749909
subject 6;2023-04;safe;0,577342529;0;0;0,078125;0,166666667;0;0;0;0;0;0;0,00083521;0,044297203
subject 6;2023-04;safe;0,514842529;0;0;0,046875;0,166666667;0;0;0;0;0;0;0,00083521;0,044297203
subject 6;2023-04;safe;0,514842529;0;0;0,046875;0,166666667;0;0;0;0;0;0;0,00083521;0,044297203
subject 6;2023-04;safe;1,106216957;0;0;0,15625;0,333333333;0;0;0;0;0;0;0,00083521;0,06394275
subject 6;2023-04;safe;1,148063221;0,224137931;0,75;0,0234375;0;0;0;0;0;0;0;0,00083521;0,06394275
subject 6;2023-04;safe;0,554133623;0;0;0,046875;0,166666667;0;0;0;0;0;0;0,00083521;0,06394275
subject 6;2023-04;safe;1,053997915;0,224137931;0,5;0,046875;0;0;0;0;0;0;0;0,004569759;0,120339871
subject 6;2023-04;safe;3,356029899;0,051724138;0,5;0,0234375;-0,166666667;0;0;1;0;0;1;1E-08;0,045382052
subject 6;2023-04;safe;-0,643970101;0,051724138;0,5;0,0234375;-0,166666667;0;0;0;0;0;1;1E-08;0,045382052
subject 6;2023-04;safe;0,575679743;0;0;0,09375;0,166666667;0;0;0;0;0;0;0,105560005;0,080203207
subject 6;2023-04;safe;2,596513076;0;0;0,4375;0,833333333;0;0;0;0;0;0;0,105560005;0,080203207
subject 6;2023-04;safe;1,167412771;0,137931034;0,5;0,1875;0;0;0;0;0;0;0;0,105560005;0,13002087
subject 6;2023-04;safe;1,883468805;0,275862069;0,75;0,3515625;0;0;0;0;0;0;0;0,105560005;0,13002087
subject 6;2023-04;safe;0,325439878;0;0;0,046875;0,166666667;0;0;0;0;0;0;0,105560005;0,001958274
subject 6;2023-04;safe;0,52558771;0;0;0,078125;0,166666667;0;0;0;0;0;0;0;0,018002188
subject 6;2023-04;safe;0,46308771;0;0;0,046875;0,166666667;0;0;0;0;0;0;0;0,018002188
subject 6;2023-04;safe;1,348504377;0;0;0,15625;0,5;0;0;0;0;0;0;0;0,018002188
subject 6;2023-04;safe;0,46308771;0;0;0,046875;0,166666667;0;0;0;0;0;0;0;0,018002188
subject 6;2023-04;safe;0,474250875;0;0;0,0625;0,166666667;0;0;0;0;0;0;0;0,007958771
subject 6;2023-04;safe;0,673234003;0;0;0,046875;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;3,08990067;0;0;0,421875;1;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;1,037817337;0;0;0,0625;0,333333333;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,954484003;0;0;0,1875;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,985734003;0;0;0,203125;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;1,329484003;0;0;0,375;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;2,319067337;0;0;0,203125;0,833333333;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,673234003;0;0;0,046875;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;1,069067337;0;0;0,078125;0,333333333;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,860734003;0;0;0,140625;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,798234003;0;0;0,109375;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,923234003;0;0;0,171875;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;1,069067337;0;0;0,078125;0,333333333;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;1,069067337;0;0;0,078125;0,333333333;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,673234003;0;0;0,046875;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,798234003;0;0;0,109375;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;1,194067337;0;0;0,140625;0,333333333;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;1,225317337;0;0;0,15625;0,333333333;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,798234003;0;0;0,109375;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;1,350317337;0;0;0,21875;0,333333333;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;1,74615067;0;0;0,25;0,5;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,673234003;0;0;0,046875;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;1,74615067;0;0;0,25;0,5;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;1,475317337;0;0;0,28125;0,333333333;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,704484003;0;0;0,0625;0,166666667;0;0;0;0;0;0;0;0,123075335
subject 6;2023-04;safe;0,491401877;0;0;0,0625;0,166666667;0;0;0;0;0;0;0;0,016534272
subject 6;2023-04;safe;0,647651877;0;0;0,140625;0,166666667;0;0;0;0;0;0;0;0,016534272
subject 6;2023-04;safe;0,587331497;0,155172414;0,25;0,0234375;0;0;0;0;0;0;0;0;0,067642042
subject 6;2023-04;risky;1,192960414;0;0;0,21875;0,333333333;0;0;0;0;0;0;0;0,044396874
subject 6;2023-04;safe;0,578377081;0;0;0,078125;0,166666667;0;0;0;0;0;0;0;0,044396874
subject 6;2023-04;safe;2,870043748;0;0;0,390625;1;0;0;0;0;0;0;0;0,044396874
subject 6;2023-04;safe;0,515877081;0;0;0,046875;0,166666667;0;0;0;0;0;0;0;0,044396874
subject 6;2023-04;safe;1,078377081;0;0;0,328125;0,166666667;0;0;0;0;0;0;0;0,044396874
subject 6;2023-04;safe;0,551101145;0;0;0,046875;0,166666667;0;0;0;0;0;0;0;0,062008906
subject 6;2023-04;safe;0,274097318;0;0;0,046875;0,166666667;0;0;0;0;0;0;0,28398244;0,065498212
subject 6;2023-04;safe;-0,663714119;0,086206897;0,25;0;0;0;0;0;0;0;0;1;3,94923E-05
subject 6;2023-04;safe;0,484945016;0,086206897;0,25;0,0234375;0;0;0;0;0;0;0;8,1E-07;0,050931965
subject 6;2023-04;safe;0,489107917;0,086206897;0,25;0,0234375;0;0;0;0;0;0;0;8,1E-07;0,053013415
subject 6;2023-04;safe;0,780628412;0;0;0,125;0,166666667;0;0;0;0;0;0;0,00050625;0,098900664
subject 6;2023-04;safe;0,624378412;0;0;0,046875;0,166666667;0;0;0;0;0;0;0,00050625;0,098900664
subject 6;2023-04;safe;0,445863783;0;0;0,046875;0,166666667;0;0;0;0;0;0;0,018741611;0,01876103
subject 6;2023-04;safe;1,270318499;0;0;0,1875;0,333333333;0;0;0;0;0;0;0;0,114325916
subject 6;2023-04;safe;0,835488489;0;0;0,171875;0,166666667;0;0;0;0;0;0;0;0,079202578
subject 6;2023-04;safe;0,931573259;0,413793103;0,25;0,0546875;0;0;0;0;0;0;0;0;0,079202578
subject 6;2023-04;safe;1,032965656;0;0;0,078125;0,166666667;0;0;0;0;0;0;0,018741611;0,281061967
subject 6;2023-04;safe;1,001715656;0;0;0,0625;0,166666667;0;0;0;0;0;0;0,018741611;0,281061967
subject 6;2023-04;safe;1,428798989;0;0;0,109375;0,333333333;0;0;0;0;0;0;0,018741611;0,281061967
subject 6;2023-04;safe;0,75624285;0,172413793;0,5;0,0234375;0;0;0;0;0;0;0;0;0,018477028
subject 6;2023-04;safe;-0,524786742;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,024064962
subject 6;2023-04;safe;-0,524786742;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,024064962
subject 6;2023-04;safe;-0,524786742;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,024064962
subject 6;2023-04;safe;-0,494126091;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,039395288
subject 6;2023-04;safe;-0,494126091;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,039395288
subject 6;2023-04;safe;-0,494126091;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,039395288
subject 6;2023-04;safe;0,410358529;0;0;0,046875;0,166666667;0;0;0;0;0;0;0,018741611;0,001008403
subject 6;2023-04;safe;0,441608529;0;0;0,0625;0,166666667;0;0;0;0;0;0;0,018741611;0,001008403
subject 6;2023-04;safe;1,725272998;0;0;0,484375;0,333333333;0;0;0;0;0;0;0;0,044928166
subject 6;2023-04;safe;6,169550559;0,603448276;0,5;0,3203125;0,166666667;1;0;0;1;0;0;0;0,046071975
subject 6;2023-04;safe;2,985135871;0,775862069;0,25;0,953125;0;0;0;0;0;0;0;0;0,026511901
subject 6;2023-04;safe;2,985135871;0,775862069;0,25;0,953125;0;0;0;0;0;0;0;0;0,026511901
subject 6;2023-04;safe;-0,164358817;0;0;0,078125;0,333333333;0;0;0;0;0;0;1;0,006362258
subject 6;2023-04;safe;-0,02857655;0;0;0,140625;0,333333333;0;0;0;0;0;0;1;0,011753392
subject 6;2023-04;safe;-0,612658442;0,051724138;0,25;0,0234375;0;0;0;0;0;0;0;1;0,01937121
subject 6;2023-04;safe;-0,642292063;0,068965517;0,25;0;0;0;0;0;0;0;0;1;0,01937121
subject 6;2023-04;safe;-0,663330155;0,068965517;0,25;0;0;0;0;0;0;0;0;1;0,008852164
subject 6;2023-04;safe;-0,663330155;0,068965517;0,25;0;0;0;0;0;0;0;0;1;0,008852164
subject 6;2023-04;risky;3,030929212;1;0,75;0,078125;0;0;1;0;0;0;0;0;0,062339606
subject 6;2023-04;safe;0,314334384;0,189655172;1;0;0;0;0;0;0;0;0;1;0,062339606
subject 6;2023-04;safe;0,47327835;0,051724138;0,25;0,0234375;0;0;0;0;0;0;0;0;0,062339606
subject 6;2023-04;safe;0,447046151;0,068965517;0,25;0,0234375;0;0;0;0;0;0;0;0;0,040602817
subject 6;2023-04;safe;0,508288967;0;0;0,046875;0,166666667;0;0;0;0;0;0;0;0,040602817
subject 6;2023-04;safe;-0,570195229;0,051724138;0,25;0,0234375;0;0;0;0;0;0;0;1;0,040602817
subject 6;2023-04;safe;1,695609369;0,275862069;0,5;0,0859375;-0,166666667;0;1;0;0;0;0;0;0,040602817
subject 6;2023-04;safe;-0,501229711;0,120689655;0,25;0,0234375;0;0;0;0;0;0;0;1;0,040602817
subject 6;2023-04;safe;0,488728128;0;0;0,0625;0,166666667;0;0;0;0;0;0;0;0,015197397
subject 6;2023-04;safe;0,488728128;0;0;0,0625;0,166666667;0;0;0;0;0;0;0;0,015197397
subject 6;2023-04;safe;0,457478128;0;0;0,046875;0,166666667;0;0;0;0;0;0;0;0,015197397
subject 6;2023-04;safe;0,488728128;0;0;0,0625;0,166666667;0;0;0;0;0;0;0;0,015197397
subject 6;2023-04;safe;1,141708757;0;0;0,21875;0,333333333;0;0;0;0;0;0;0,00083521;0,01918865
subject 6;2023-04;safe;0,620875423;0;0;0,125;0,166666667;0;0;0;0;0;0;0,00083521;0,01918865
subject 6;2023-04;safe;0,589625423;0;0;0,109375;0,166666667;0;0;0;0;0;0;0,00083521;0,01918865
subject 6;2023-04;safe;0,790001423;0;0;0,171875;0,166666667;0;0;0;0;0;0;0,0001;0,056509045
subject 6;2023-04;safe;0,790001423;0;0;0,171875;0,166666667;0;0;0;0;0;0;0,0001;0,056509045
subject 6;2023-04;safe;0,894620862;0,379310345;0,25;0,0703125;0;0;0;0;0;0;0;0,004569759;0,064627638
subject 6;2023-04;safe;1,155351175;0,379310345;0,25;0,015625;0;0;0;0;0;0;0;8,1E-07;0,24739582
subject 6;2023-04;safe;-0,477102298;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,047907184
subject 6;2023-04;safe;-0,431326153;0;0;0,09375;0,166666667;0;0;0;0;0;0;1;0,023920257
subject 6;2023-04;safe;-0,525076153;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,023920257
subject 6;2023-04;safe;-0,525076153;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,023920257
subject 6;2023-04;safe;-0,209935141;0;0;0,09375;0,166666667;0;0;0;0;0;0;1;0,134615763
subject 6;2023-04;safe;-0,208492987;0;0;0,09375;0,166666667;0;0;0;0;0;0;1;0,13533684
subject 6;2023-04;safe;3,25;0;0;0,125;0,5;0;0;0;0;0;0;0;1
subject 6;2023-04;safe;-0,546770314;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,013073176
subject 6;2023-04;safe;-0,546770314;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,013073176
subject 6;2023-04;safe;-0,543094618;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,014911025
subject 6;2023-04;safe;-0,543094618;0;0;0,046875;0,166666667;0;0;0;0;0;0;1;0,014911025
subject 6;2023-04;safe;0,718145632;0,293103448;0,5;0,015625;0;0;0;0;0;0;0;0,28398244;0,088887312
subject 6;2023-04;safe;1,75267861;0;0;0,25;0,666666667;0;0;0;0;0;0;0,28398244;0,101663858
subject 6;2023-06;safe;-1,161345263;0,068181818;0,2;0,068181818;0,076923077;0;0;0;0;1;0;1E-08;0,140131569
subject 6;2023-06;safe;1,928055253;0,25;0,6;0,034090909;0;0;0;0;0;0;0;0,015006249;0,512439842
subject 6;2023-06;safe;2,335664336;0;0;0,090909091;0,076923077;0;0;0;0;0;0;0;1
subject 6;2023-06;safe;2,427272727;0,090909091;0,2;0,068181818;0;0;0;0;0;0;0;0;1
subject 6;2023-06;safe;0,651619508;0;0;0,090909091;0,076923077;0;0;0;0;0;0;4,096E-05;0,157998066
subject 6;2023-06;safe;1,141129998;0;0;0,181818182;0,230769231;0;0;0;0;0;0;4,096E-05;0,157998066
subject 6;2023-06;safe;0,640716664;0;0;0,090909091;0,076923077;0;0;0;0;0;0;0,004569759;0,154811044
subject 6;2023-06;safe;0,4063121;0;0;0,090909091;0,076923077;0;0;0;0;0;0;0,004569759;0,037608762
subject 6;2023-06;safe;0,787430981;0;0;0,204545455;0,153846154;0;0;0;0;0;0;0,004569759;0,037608762
subject 6;2023-06;safe;1,140577834;0;0;0,227272727;0,307692308;0;0;0;0;0;0;0,004569759;0,037608762
subject 6;2023-06;safe;3,61610231;0;0;0,772727273;1;0;0;0;0;0;0;0,004569759;0,037608762
subject 6;2023-06;safe;0,589896129;0;0;0,090909091;0,076923077;0;0;0;0;0;0;0,004569759;0,129400776
subject 6;2023-06;risky;1,544441583;0;0;0,568181818;0,076923077;0;0;0;0;0;0;0,004569759;0,129400776
subject 6;2023-06;safe;0,591129309;0,068181818;0,2;0,125;0;0;0;0;0;0;0;0,885292914;0,479120203
subject 6;2023-06;safe;1,997528042;0,272727273;0,6;0,034090909;0;0;0;0;0;0;0;1,6E-07;0,528309556
subject 6;2023-06;safe;0,485333337;0,068181818;0,2;0,034090909;0;0;0;0;0;0;0;0;0,07448485
subject 6;2023-06;safe;3,147962267;0,204545455;0,2;0,079545455;0;1;0;0;0;0;0;1,6E-07;0,292163032
subject 6;2023-06;safe;5,74026996;0,636363636;0,6;0,113636364;-0,153846154;1;0;0;0;0;0;1,6E-07;0,292163032
subject 6;2023-06;safe;0,931106092;0;0;0,068181818;0,076923077;0;0;0;0;0;0;0;0,320448151
subject 6;2023-06;safe;0,899546427;0;0;0,25;0,076923077;0;0;0;0;0;0;0;0,122850137
subject 6;2023-06;safe;0,626819154;0;0;0,113636364;0,076923077;0;0;0;0;0;0;0;0,122850137
subject 6;2023-06;safe;0,519266078;0,136363636;0,2;0;0;0;0;0;0;0;0;0,023134407;0,103018424
subject 6;2023-06;safe;0,946058772;0,068181818;0,2;0;0;0;0,5;0;0;0;0;0,023134407;0,10050568
subject 6;2023-06;safe;0,946058772;0,068181818;0,2;0;0;0;0,5;0;0;0;0;0,023134407;0,10050568
subject 6;2023-06;safe;-1,008486683;0,090909091;0,2;0,011363636;0;0;0,5;0;0;1;0;0,023134407;0,10050568
subject 6;2023-06;safe;1,01424059;0,136363636;0,2;0;0;0;0,5;0;0;0;0;0,023134407;0,10050568
subject 6;2023-06;safe;0,540429395;0;0;0,113636364;0,076923077;0;0;0;0;0;0;0;0,079655257
subject 6;2023-06;safe;1,628075105;0,272727273;0,4;0,034090909;0;0;0;0;0;0;0;0;0,443583007
subject 6;2023-06;safe;2,919608933;0;0;0,454545455;0,923076923;0;0;0;0;0;0;0;0,082182089
subject 6;2023-06;safe;2,391133075;0,522727273;0,2;0,590909091;0;0;0;0;0;0;0;0;0,24329381
subject 6;2023-06;safe;0,741983203;0,340909091;0,6;0,113636364;-0,153846154;0;0;0;0;0;0;0,18974739;0,035620541
subject 6;2023-06;safe;1,29595281;0,863636364;0,6;0,034090909;0;0;0,5;0;0;0;1;0;0,132067314
subject 6;2023-06;safe;3,321054488;0,931818182;0,4;0,045454545;0;0;1;0;0;0;0;0,015006249;0,456666732
subject 6;2023-06;safe;0,728975624;0;0;0,181818182;0,076923077;0;0;0;0;0;0;0;0,105746553
subject 6;2023-06;safe;0,501702897;0;0;0,068181818;0,076923077;0;0;0;0;0;0;0;0,105746553
subject 6;2023-06;safe;0,467503311;0,227272727;0,4;0,045454545;-0,076923077;0;0;0;0;0;0;0,18974739;0,046457518
subject 6;2023-06;safe;1,72881048;0,295454545;0,6;0,090909091;-0,076923077;0;0,5;0;0;0;0;0;0,152691954
subject 6;2023-06;safe;1,620418872;0,272727273;0,6;0,125;-0,153846154;0;0,5;0;0;0;0;0;0,152691954
subject 6;2023-06;safe;0,810441931;0,090909091;0,2;0,056818182;0;0;0;0;0;0;0;4,096E-05;0,202968718
subject 6;2023-06;safe;2,21522976;0,545454545;0,4;0,034090909;0;0;0,5;0;0;0;0;0,885292914;0,793443155
subject 6;2023-06;safe;-0,433507951;0;0;0,068181818;0,076923077;0;0;0;0;0;0;0,885292914;0,080787587
subject 6;2023-06;safe;-0,114420395;0;0;0,068181818;0,076923077;0;0;0;0;0;0;0,885292914;0,240331365
subject 6;2023-06;safe;-0,023511304;0;0;0,113636364;0,076923077;0;0;0;0;0;0;0,885292914;0,240331365
subject 6;2023-06;safe;-0,019783007;0,25;0,4;0,034090909;0;0;0;0;0;0;0;0,885292914;0,073664045
subject 6;2023-06;safe;0,551883784;0,431818182;0,6;0,034090909;0;0;0;0;0;0;0;0,885292914;0,168588349
subject 6;2023-06;safe;0,604741855;0,340909091;0,2;0,034090909;0;0;0;0;0;0;0;0,885292914;0,44047193
subject 6;2023-06;safe;-0,335951884;0,090909091;0,2;0,034090909;0;0;0;0;0;0;0;0,885292914;0,095125061
subject 6;2023-06;safe;-0,339943336;0,090909091;0,2;0,034090909;0;0;0;0;0;0;0;0,885292914;0,093129334
subject 6;2023-06;safe;-0,347596581;0,090909091;0,2;0,034090909;0;0;0;0;0;0;0;0,885292914;0,089302712
subject 6;2023-06;safe;-0,36737317;0,090909091;0,2;0,034090909;0;0;0;0;0;0;0;0,885292914;0,079414418
subject 6;2023-06;safe;-0,199323134;0,159090909;0,2;0,034090909;0;0;0;0;0;0;0;0,885292914;0,129348527
subject 6;2023-06;safe;-0,372115657;0,113636364;0,2;0,034090909;0;0;0;0;0;0;0;0,885292914;0,065679538
subject 6;2023-06;safe;0,975380394;0,363636364;0,4;0,034090909;0;0;0;0;0;0;0;0,885292914;0,514427563
subject 6;2023-06;safe;0,445571533;0,272727273;0,6;0,068181818;0;0;0;0;0;0;0;0,885292914;0,160886769
subject 6;2023-06;safe;0,07906533;0,204545455;0,2;0,068181818;0;0;0;0;0;0;0;0,885292914;0,211724577
subject 6;2023-06;risky;0,982212183;0;0;0,568181818;0,153846154;0;0;0;0;0;0;0,885292914;0,211724577
subject 6;2023-06;safe;-0,329553018;0,090909091;0,2;0,034090909;0;0;0;0;0;0;0;0,885292914;0,098324494
subject 6;2023-06;safe;-0,338106587;0,136363636;0,2;0,034090909;0;0;0;0;0;0;0;0,885292914;0,071320436
